Time,Channel A
(ms),(V)

4.23317297,0.33692434
4.23381297,0.33692434
4.23445297,0.33692434
4.23509297,0.33692434
4.23573297,0.33692434
4.23637297,0.33692434
4.23701297,0.33692434
4.23765297,0.33692434
4.23829297,0.33692434
4.23893297,0.33692434
4.23957297,0.33692434
4.24021297,0.33692434
4.24085297,0.33692434
4.24149297,0.33692434
4.24213297,0.33692434
4.24277297,0.33692434
4.24341297,0.33692434
4.24405297,0.33692434
4.24469297,0.33692434
4.24533297,0.33692434
4.24597297,0.33692434
4.24661297,0.33692434
4.24725297,0.33692434
4.24789297,0.33692434
4.24853297,0.33692434
4.24917297,0.33692434
4.24981297,0.33692434
4.25045297,0.33692434
4.25109297,0.33692434
4.25173297,0.33692434
4.25237297,0.33692434
4.25301297,0.33692434
4.25365297,0.33692434
4.25429297,0.16052736
4.25493297,0.33692434
4.25557297,0.33692434
4.25621297,0.16052736
4.25685297,0.33692434
4.25749297,0.16052736
4.25813297,0.33692434
4.25877297,0.16052736
4.25941297,0.16052736
4.26005297,0.33692434
4.26069297,0.16052736
4.26133297,0.16052736
4.26197297,0.16052736
4.26261297,0.16052736
4.26325297,0.16052736
4.26389297,0.16052736
4.26453297,0.16052736
4.26517297,0.16052736
4.26581297,0.16052736
4.26645297,0.16052736
4.26709297,0.16052736
4.26773297,0.16052736
4.26837297,0.16052736
4.26901297,0.16052736
4.26965297,-0.01525925
4.27029297,-0.01525925
4.27093297,-0.01525925
4.27157297,-0.01525925
4.27221297,-0.01525925
4.27285297,-0.01525925
4.27349297,-0.01525925
4.27413297,-0.01525925
4.27477297,-0.01525925
4.27541297,-0.01525925
4.27605297,-0.01525925
4.27669297,-0.01525925
4.27733297,-0.01525925
4.27797297,-0.01525925
4.27861297,-0.01525925
4.27925297,-0.01525925
4.27989297,-0.01525925
4.28053297,-0.01525925
4.28117297,-0.19104587
4.28181297,-0.01525925
4.28245297,-0.19104587
4.28309297,-0.19104587
4.28373297,-0.19104587
4.28437297,-0.19104587
4.28501297,-0.19104587
4.28565297,-0.19104587
4.28629297,-0.19104587
4.28693297,-0.19104587
4.28757297,-0.19104587
4.28821297,-0.19104587
4.28885297,-0.19104587
4.28949297,-0.19104587
4.29013297,-0.19104587
4.29077297,-0.19104587
4.29141297,-0.19104587
4.29205297,-0.19104587
4.29269297,-0.19104587
4.29333297,-0.19104587
4.29397297,-0.19104587
4.29461297,-0.19104587
4.29525297,-0.19104587
4.29589297,-0.19104587
4.29653297,-0.19104587
4.29717297,-0.19104587
4.29781297,-0.19104587
4.29845297,-0.19104587
4.29909297,-0.19104587
4.29973297,-0.19104587
4.30037297,-0.19104587
4.30101297,-0.19104587
4.30165297,-0.19104587
4.30229297,-0.36744285
4.30293297,-0.36744285
4.30357297,-0.19104587
4.30421297,-0.36744285
4.30485297,-0.19104587
4.30549297,-0.36744285
4.30613297,-0.36744285
4.30677297,-0.19104587
4.30741297,-0.19104587
4.30805297,-0.19104587
4.30869297,-0.19104587
4.30933297,-0.36744285
4.30997297,-0.19104587
4.31061297,-0.19104587
4.31125297,-0.19104587
4.31189297,-0.19104587
4.31253297,-0.36744285
4.31317297,-0.19104587
4.31381297,-0.19104587
4.31445297,-0.19104587
4.31509297,-0.19104587
4.31573297,-0.19104587
4.31637297,-0.19104587
4.31701297,-0.19104587
4.31765297,-0.19104587
4.31829297,-0.19104587
4.31893297,-0.19104587
4.31957297,-0.19104587
4.32021297,-0.19104587
4.32085297,-0.19104587
4.32149297,-0.19104587
4.32213297,-0.19104587
4.32277297,-0.19104587
4.32341297,-0.19104587
4.32405297,-0.19104587
4.32469297,-0.19104587
4.32533297,-0.19104587
4.32597297,-0.19104587
4.32661297,-0.19104587
4.32725297,-0.19104587
4.32789297,-0.19104587
4.32853297,-0.19104587
4.32917297,-0.19104587
4.32981297,-0.01525925
4.33045297,-0.19104587
4.33109297,-0.19104587
4.33173297,-0.19104587
4.33237297,-0.01525925
4.33301297,-0.01525925
4.33365297,-0.01525925
4.33429297,-0.01525925
4.33493297,-0.01525925
4.33557297,-0.01525925
4.33621297,-0.01525925
4.33685297,-0.01525925
4.33749297,-0.01525925
4.33813297,-0.01525925
4.33877297,-0.01525925
4.33941297,-0.01525925
4.34005297,-0.01525925
4.34069297,-0.01525925
4.34133297,-0.01525925
4.34197297,-0.01525925
4.34261297,-0.01525925
4.34325297,0.16052736
4.34389297,-0.01525925
4.34453297,-0.01525925
4.34517297,-0.01525925
4.34581297,-0.01525925
4.34645297,0.16052736
4.34709297,0.16052736
4.34773297,-0.01525925
4.34837297,0.16052736
4.34901297,0.16052736
4.34965297,0.16052736
4.35029297,0.16052736
4.35093297,0.16052736
4.35157297,0.16052736
4.35221297,0.16052736
4.35285297,0.16052736
4.35349297,0.16052736
4.35413297,0.16052736
4.35477297,0.16052736
4.35541297,0.16052736
4.35605297,0.16052736
4.35669297,0.16052736
4.35733297,0.16052736
4.35797297,0.16052736
4.35861297,0.16052736
4.35925297,0.16052736
4.35989297,0.16052736
4.36053297,0.16052736
4.36117297,0.16052736
4.36181297,0.33692434
4.36245297,0.16052736
4.36309297,0.16052736
4.36373297,0.16052736
4.36437297,0.16052736
4.36501297,0.33692434
4.36565297,0.16052736
4.36629297,0.33692434
4.36693297,0.16052736
4.36757297,0.33692434
4.36821297,0.16052736
4.36885297,0.16052736
4.36949297,0.33692434
4.37013297,0.16052736
4.37077297,0.16052736
4.37141297,0.33692434
4.37205297,0.33692434
4.37269297,0.33692434
4.37333297,0.16052736
4.37397297,0.16052736
4.37461297,0.33692434
4.37525297,0.16052736
