Time,Channel 
(ms),(V)

1.85874099,1.21829891
1.85938099,1.21829891
1.86002099,1.21829891
1.86066099,1.21829891
1.86130099,1.21829891
1.86194099,1.04190195
1.86258099,1.21829891
1.86322099,1.04190195
1.86386099,1.21829891
1.86450099,1.04190195
1.86514099,1.21829891
1.86578099,1.04190195
1.86642099,1.04190195
1.86706099,1.04190195
1.86770099,1.04190195
1.86834099,1.04190195
1.86898099,1.04190195
1.86962099,1.04190195
1.87026099,1.04190195
1.87090099,1.04190195
1.87154099,1.04190195
1.87218099,1.04190195
1.87282099,1.04190195
1.87346099,1.04190195
1.87410099,1.04190195
1.87474099,1.04190195
1.87538099,1.04190195
1.87602099,1.04190195
1.87666099,1.04190195
1.87730099,1.04190195
1.87794099,1.04190195
1.87858099,1.04190195
1.87922099,1.04190195
1.87986099,1.04190195
1.88050099,1.04190195
1.88114099,1.04190195
1.88178099,1.04190195
1.88242099,1.04190195
1.88306099,1.04190195
1.88370099,1.04190195
1.88434099,1.04190195
1.88498099,1.04190195
1.88562099,1.04190195
1.88626099,1.04190195
1.88690099,1.04190195
1.88754099,0.86550492
1.88818099,0.86550492
1.88882099,0.86550492
1.88946099,0.86550492
1.89010099,0.86550492
1.89074099,0.86550492
1.89138099,0.86550492
1.89202099,0.86550492
1.89266099,0.86550492
1.89330099,0.86550492
1.89394099,0.86550492
1.89458099,0.86550492
1.89522099,0.68971831
1.89586099,0.68971831
1.89650099,0.68971831
1.89714099,0.68971831
1.89778099,0.68971831
1.89842099,0.51332134
1.89906099,0.51332134
1.89970099,0.51332134
1.90034099,0.33692434
1.90098099,0.51332134
1.90162099,0.51332134
1.90226099,0.33692434
1.90290099,0.33692434
1.90354099,0.33692434
1.90418099,0.33692434
1.90482099,0.16052736
1.90546099,0.16052736
1.90610099,0.33692434
1.90674099,0.16052736
1.90738099,0.16052736
1.90802099,-0.01525925
1.90866099,-0.01525925
1.90930099,-0.01525925
1.90994099,-0.19104587
1.91058099,-0.19104587
1.91122099,-0.19104587
1.91186099,-0.19104587
1.91250099,-0.36744285
1.91314099,-0.36744285
1.91378099,-0.36744285
1.91442099,-0.36744285
1.91506099,-0.54383981
1.91570099,-0.54383981
1.91634099,-0.54383981
1.91698099,-0.72023684
1.91762099,-0.72023684
1.91826099,-0.89602345
1.91890099,-0.89602345
1.91954099,-0.89602345
1.92018099,-0.89602345
1.92082099,-1.07242048
1.92146099,-1.07242048
1.92210099,-1.07242048
1.92274099,-1.07242048
1.92338099,-1.07242048
1.92402099,-1.24881744
1.92466099,-1.24881744
1.92530099,-1.24881744
1.92594099,-1.42521441
1.92658099,-1.42521441
1.92722099,-1.60100102
1.92786099,-1.60100102
1.92850099,-1.60100102
1.92914099,-1.60100102
1.92978099,-1.77739799
1.93042099,-1.77739799
1.93106099,-1.60100102
1.93170099,-1.77739799
1.93234099,-1.77739799
1.93298099,-1.77739799
1.93362099,-1.77739799
1.93426099,-1.77739799
1.93490099,-1.77739799
1.93554099,-1.95379496
1.93618099,-1.95379496
1.93682099,-1.95379496
1.93746099,-1.95379496
1.93810099,-1.95379496
1.93874099,-1.95379496
1.93938099,-1.95379496
1.94002099,-1.95379496
1.94066099,-1.95379496
1.94130099,-1.95379496
1.94194099,-1.95379496
1.94258099,-1.95379496
1.94322099,-1.95379496
1.94386099,-1.95379496
1.94450099,-1.95379496
1.94514099,-2.13019204
1.94578099,-1.95379496
1.94642099,-1.95379496
1.94706099,-1.95379496
1.94770099,-1.95379496
1.94834099,-1.95379496
1.94898099,-1.95379496
1.94962099,-1.77739799
1.95026099,-1.95379496
1.95090099,-1.77739799
1.95154099,-1.95379496
1.95218099,-1.77739799
1.95282099,-1.77739799
1.95346099,-1.77739799
1.95410099,-1.77739799
1.95474099,-1.77739799
1.95538099,-1.77739799
1.95602099,-1.77739799
1.95666099,-1.77739799
1.95730099,-1.77739799
1.95794099,-1.60100102
1.95858099,-1.60100102
1.95922099,-1.60100102
1.95986099,-1.60100102
1.96050099,-1.60100102
1.96114099,-1.42521441
1.96178099,-1.60100102
1.96242099,-1.42521441
1.96306099,-1.42521441
1.96370099,-1.42521441
1.96434099,-1.24881744
1.96498099,-1.42521441
1.96562099,-1.24881744
1.96626099,-1.24881744
1.96690099,-1.24881744
1.96754099,-1.07242048
1.96818099,-1.24881744
1.96882099,-1.24881744
1.96946099,-1.24881744
1.97010099,-1.07242048
1.97074099,-1.07242048
1.97138099,-1.07242048
1.97202099,-1.07242048
1.97266099,-1.07242048
1.97330099,-0.89602345
1.97394099,-1.07242048
1.97458099,-0.89602345
1.97522099,-0.89602345
1.97586099,-0.89602345
1.97650099,-0.89602345
1.97714099,-0.89602345
1.97778099,-0.89602345
1.97842099,-0.89602345
1.97906099,-0.72023684
1.97970099,-0.89602345
1.98034099,-0.72023684
1.98098099,-0.72023684
1.98162099,-0.72023684
1.98226099,-0.72023684
1.98290099,-0.72023684
1.98354099,-0.72023684
1.98418099,-0.72023684
1.98482099,-0.54383981
1.98546099,-0.72023684
1.98610099,-0.54383981
1.98674099,-0.54383981
1.98738099,-0.72023684
1.98802099,-0.72023684
1.98866099,-0.54383981
1.98930099,-0.54383981
1.98994099,-0.54383981
1.99058099,-0.54383981
1.99122099,-0.54383981
1.99186099,-0.54383981
1.99250099,-0.54383981
1.99314099,-0.54383981
1.99378099,-0.54383981
1.99442099,-0.54383981
1.99506099,-0.54383981
1.99570099,-0.54383981
1.99634099,-0.36744285
1.99698099,-0.54383981
1.99762099,-0.54383981
1.99826099,-0.36744285
1.99890099,-0.36744285
1.99954099,-0.54383981
2.00018099,-0.36744285
2.00082099,-0.36744285
2.00146099,-0.36744285
2.00210099,-0.36744285
2.00274099,-0.36744285
2.00338099,-0.36744285
2.00402099,-0.36744285
2.00466099,-0.36744285
2.00530099,-0.36744285
2.00594099,-0.36744285
2.00658099,-0.36744285
2.00722099,-0.36744285
2.00786099,-0.36744285
2.00850099,-0.19104587
2.00914099,-0.19104587
2.00978099,-0.36744285
2.01042099,-0.19104587
2.01106099,-0.19104587
2.01170099,-0.19104587
2.01234099,-0.19104587
2.01298099,-0.01525925
2.01362099,-0.01525925
2.01426099,-0.01525925
2.01490099,-0.01525925
2.01554099,-0.01525925
2.01618099,0.16052736
2.01682099,0.16052736
2.01746099,0.16052736
2.01810099,0.16052736
2.01874099,0.16052736
2.01938099,0.33692434
2.02002099,0.33692434
2.02066099,0.33692434
2.02130099,0.33692434
2.02194099,0.33692434
2.02258099,0.33692434
2.02322099,0.51332134
2.02386099,0.51332134
2.02450099,0.51332134
2.02514099,0.51332134
2.02578099,0.68971831
2.02642099,0.68971831
2.02706099,0.68971831
2.02770099,0.68971831
2.02834099,0.86550492
2.02898099,0.86550492
2.02962099,0.86550492
2.03026099,0.86550492
2.03090099,1.04190195
2.03154099,1.04190195
2.03218099,1.04190195
2.03282099,1.04190195
2.03346099,1.04190195
2.03410099,1.21829891
2.03474099,1.21829891
2.03538099,1.21829891
2.03602099,1.21829891
2.03666099,1.39469588
2.03730099,1.39469588
2.03794099,1.39469588
2.03858099,1.39469588
2.03922099,1.57048249
2.03986099,1.57048249
2.04050099,1.57048249
2.04114099,1.74687946
2.04178099,1.74687946
2.04242099,1.74687946
2.04306099,1.74687946
2.04370099,1.74687946
2.04434099,1.74687946
2.04498099,1.74687946
2.04562099,1.74687946
2.04626099,1.74687946
2.04690099,1.74687946
2.04754099,1.92327642
2.04818099,1.92327642
2.04882099,1.92327642
2.04946099,1.92327642
2.05010099,1.92327642
2.05074099,1.92327642
2.05138099,1.92327642
2.05202099,1.92327642
2.05266099,1.92327642
2.05330099,1.92327642
2.05394099,1.92327642
2.05458099,1.92327642
2.05522099,1.92327642
2.05586099,1.92327642
2.05650099,1.92327642
2.05714099,1.92327642
2.05778099,1.92327642
2.05842099,1.92327642
2.05906099,1.92327642
2.05970099,1.92327642
2.06034099,1.92327642
2.06098099,1.92327642
2.06162099,1.92327642
2.06226099,1.74687946
2.06290099,1.74687946
2.06354099,1.74687946
2.06418099,1.74687946
2.06482099,1.74687946
2.06546099,1.74687946
2.06610099,1.74687946
2.06674099,1.74687946
2.06738099,1.74687946
2.06802099,1.74687946
2.06866099,1.74687946
2.06930099,1.57048249
2.06994099,1.57048249
2.07058099,1.57048249
2.07122099,1.57048249
2.07186099,1.57048249
2.07250099,1.39469588
2.07314099,1.39469588
2.07378099,1.39469588
2.07442099,1.39469588
2.07506099,1.39469588
2.07570099,1.39469588
2.07634099,1.21829891
2.07698099,1.21829891
2.07762099,1.21829891
2.07826099,1.21829891
2.07890099,1.21829891
2.07954099,1.04190195
2.08018099,1.04190195
2.08082099,1.04190195
2.08146099,1.04190195
2.08210099,1.04190195
2.08274099,0.86550492
2.08338099,0.86550492
2.08402099,0.86550492
2.08466099,0.86550492
2.08530099,0.86550492
2.08594099,0.86550492
2.08658099,0.68971831
2.08722099,0.68971831
2.08786099,0.86550492
2.08850099,0.68971831
2.08914099,0.68971831
2.08978099,0.68971831
2.09042099,0.51332134
2.09106099,0.51332134
2.09170099,0.51332134
2.09234099,0.51332134
2.09298099,0.51332134
2.09362099,0.51332134
2.09426099,0.51332134
2.09490099,0.33692434
2.09554099,0.33692434
2.09618099,0.33692434
2.09682099,0.33692434
2.09746099,0.33692434
2.09810099,0.33692434
2.09874099,0.33692434
2.09938099,0.33692434
2.10002099,0.33692434
2.10066099,0.33692434
2.10130099,0.33692434
2.10194099,0.33692434
2.10258099,0.33692434
2.10322099,0.16052736
2.10386099,0.16052736
2.10450099,0.16052736
2.10514099,0.16052736
2.10578099,0.16052736
2.10642099,0.16052736
2.10706099,0.16052736
2.10770099,0.16052736
2.10834099,0.16052736
2.10898099,0.16052736
2.10962099,0.16052736
2.11026099,0.16052736
2.11090099,0.16052736
2.11154099,0.16052736
2.11218099,0.16052736
2.11282099,0.16052736
2.11346099,-0.01525925
2.11410099,-0.01525925
2.11474099,-0.01525925
2.11538099,-0.01525925
2.11602099,-0.01525925
2.11666099,-0.01525925
2.11730099,-0.01525925
2.11794099,-0.01525925
2.11858099,-0.01525925
2.11922099,-0.01525925
2.11986099,-0.19104587
2.12050099,-0.01525925
2.12114099,-0.01525925
2.12178099,-0.19104587
2.12242099,-0.19104587
2.12306099,-0.19104587
2.12370099,-0.19104587
2.12434099,-0.19104587
2.12498099,-0.19104587
2.12562099,-0.19104587
2.12626099,-0.19104587
2.12690099,-0.19104587
2.12754099,-0.36744285
2.12818099,-0.19104587
2.12882099,-0.36744285
2.12946099,-0.36744285
2.13010099,-0.36744285
2.13074099,-0.36744285
2.13138099,-0.36744285
2.13202099,-0.36744285
2.13266099,-0.54383981
2.13330099,-0.54383981
2.13394099,-0.36744285
2.13458099,-0.54383981
2.13522099,-0.54383981
2.13586099,-0.54383981
2.13650099,-0.54383981
2.13714099,-0.72023684
2.13778099,-0.72023684
2.13842099,-0.72023684
2.13906099,-0.72023684
2.13970099,-0.89602345
2.14034099,-0.89602345
2.14098099,-0.89602345
2.14162099,-0.89602345
2.14226099,-1.07242048
2.14290099,-1.07242048
2.14354099,-1.07242048
2.14418099,-1.07242048
2.14482099,-1.07242048
2.14546099,-1.07242048
2.14610099,-1.24881744
2.14674099,-1.24881744
2.14738099,-1.24881744
2.14802099,-1.24881744
2.14866099,-1.24881744
2.14930099,-1.42521441
2.14994099,-1.42521441
2.15058099,-1.42521441
2.15122099,-1.60100102
2.15186099,-1.42521441
2.15250099,-1.60100102
2.15314099,-1.60100102
2.15378099,-1.60100102
2.15442099,-1.60100102
2.15506099,-1.60100102
2.15570099,-1.60100102
2.15634099,-1.60100102
2.15698099,-1.77739799
2.15762099,-1.60100102
2.15826099,-1.77739799
2.15890099,-1.77739799
2.15954099,-1.77739799
2.16018099,-1.77739799
2.16082099,-1.77739799
2.16146099,-1.77739799
2.16210099,-1.77739799
2.16274099,-1.77739799
2.16338099,-1.77739799
2.16402099,-1.77739799
2.16466099,-1.77739799
2.16530099,-1.77739799
2.16594099,-1.77739799
2.16658099,-1.77739799
2.16722099,-1.95379496
2.16786099,-1.77739799
2.16850099,-1.77739799
2.16914099,-1.77739799
2.16978099,-1.77739799
2.17042099,-1.77739799
2.17106099,-1.77739799
2.17170099,-1.77739799
2.17234099,-1.77739799
2.17298099,-1.77739799
2.17362099,-1.77739799
2.17426099,-1.77739799
2.17490099,-1.77739799
2.17554099,-1.60100102
2.17618099,-1.77739799
2.17682099,-1.60100102
2.17746099,-1.60100102
2.17810099,-1.60100102
2.17874099,-1.60100102
2.17938099,-1.60100102
2.18002099,-1.60100102
2.18066099,-1.42521441
2.18130099,-1.60100102
2.18194099,-1.42521441
2.18258099,-1.42521441
2.18322099,-1.24881744
2.18386099,-1.24881744
2.18450099,-1.24881744
2.18514099,-1.24881744
2.18578099,-1.24881744
2.18642099,-1.24881744
2.18706099,-1.07242048
2.18770099,-1.07242048
2.18834099,-1.07242048
2.18898099,-1.07242048
2.18962099,-1.07242048
2.19026099,-0.89602345
2.19090099,-0.89602345
2.19154099,-0.89602345
2.19218099,-0.89602345
2.19282099,-0.89602345
2.19346099,-0.89602345
2.19410099,-0.72023684
2.19474099,-0.72023684
2.19538099,-0.72023684
2.19602099,-0.72023684
2.19666099,-0.72023684
2.19730099,-0.54383981
2.19794099,-0.54383981
2.19858099,-0.54383981
2.19922099,-0.54383981
2.19986099,-0.54383981
2.20050099,-0.36744285
2.20114099,-0.36744285
2.20178099,-0.36744285
2.20242099,-0.36744285
2.20306099,-0.36744285
2.20370099,-0.36744285
2.20434099,-0.19104587
2.20498099,-0.19104587
2.20562099,-0.19104587
2.20626099,-0.19104587
2.20690099,-0.19104587
2.20754099,-0.19104587
2.20818099,-0.19104587
2.20882099,-0.01525925
2.20946099,-0.19104587
2.21010099,-0.01525925
2.21074099,-0.01525925
2.21138099,-0.01525925
2.21202099,0.16052736
2.21266099,0.16052736
2.21330099,-0.01525925
2.21394099,0.16052736
2.21458099,0.16052736
2.21522099,0.16052736
2.21586099,0.16052736
2.21650099,0.16052736
2.21714099,0.16052736
2.21778099,0.16052736
2.21842099,0.16052736
2.21906099,0.16052736
2.21970099,0.33692434
2.22034099,0.16052736
2.22098099,0.33692434
2.22162099,0.33692434
2.22226099,0.33692434
2.22290099,0.33692434
2.22354099,0.33692434
2.22418099,0.33692434
2.22482099,0.33692434
2.22546099,0.33692434
2.22610099,0.33692434
2.22674099,0.33692434
2.22738099,0.33692434
2.22802099,0.33692434
2.22866099,0.33692434
2.22930099,0.33692434
2.22994099,0.33692434
2.23058099,0.33692434
2.23122099,0.33692434
2.23186099,0.51332134
2.23250099,0.33692434
2.23314099,0.51332134
2.23378099,0.51332134
2.23442099,0.51332134
2.23506099,0.33692434
2.23570099,0.51332134
2.23634099,0.51332134
2.23698099,0.51332134
2.23762099,0.51332134
2.23826099,0.51332134
2.23890099,0.51332134
2.23954099,0.68971831
2.24018099,0.51332134
2.24082099,0.68971831
2.24146099,0.51332134
2.24210099,0.68971831
2.24274099,0.68971831
2.24338099,0.68971831
2.24402099,0.68971831
2.24466099,0.68971831
2.24530099,0.68971831
2.24594099,0.68971831
2.24658099,0.86550492
2.24722099,0.68971831
2.24786099,0.86550492
2.24850099,0.86550492
2.24914099,0.86550492
2.24978099,0.86550492
2.25042099,0.86550492
2.25106099,0.86550492
2.25170099,0.86550492
2.25234099,1.04190195
2.25298099,1.04190195
2.25362099,1.04190195
2.25426099,1.04190195
2.25490099,1.04190195
2.25554099,1.04190195
2.25618099,1.04190195
2.25682099,1.21829891
2.25746099,1.21829891
2.25810099,1.21829891
2.25874099,1.21829891
2.25938099,1.21829891
2.26002099,1.21829891
2.26066099,1.21829891
2.26130099,1.21829891
2.26194099,1.39469588
2.26258099,1.39469588
2.26322099,1.39469588
2.26386099,1.57048249
2.26450099,1.39469588
2.26514099,1.39469588
2.26578099,1.57048249
2.26642099,1.57048249
2.26706099,1.57048249
2.26770099,1.57048249
2.26834099,1.57048249
2.26898099,1.57048249
2.26962099,1.57048249
2.27026099,1.57048249
2.27090099,1.57048249
2.27154099,1.57048249
2.27218099,1.57048249
2.27282099,1.74687946
2.27346099,1.74687946
2.27410099,1.57048249
2.27474099,1.57048249
2.27538099,1.57048249
2.27602099,1.74687946
2.27666099,1.74687946
2.27730099,1.57048249
2.27794099,1.74687946
2.27858099,1.57048249
2.27922099,1.57048249
2.27986099,1.74687946
2.28050099,1.57048249
2.28114099,1.74687946
2.28178099,1.74687946
2.28242099,1.57048249
2.28306099,1.57048249
2.28370099,1.74687946
2.28434099,1.74687946
2.28498099,1.57048249
2.28562099,1.57048249
2.28626099,1.57048249
2.28690099,1.57048249
2.28754099,1.57048249
2.28818099,1.57048249
2.28882099,1.57048249
2.28946099,1.57048249
2.29010099,1.39469588
2.29074099,1.39469588
2.29138099,1.39469588
2.29202099,1.39469588
2.29266099,1.39469588
2.29330099,1.21829891
2.29394099,1.21829891
2.29458099,1.21829891
2.29522099,1.21829891
2.29586099,1.21829891
2.29650099,1.21829891
2.29714099,1.21829891
2.29778099,1.04190195
2.29842099,1.04190195
2.29906099,1.04190195
2.29970099,1.04190195
2.30034099,1.04190195
2.30098099,0.86550492
2.30162099,0.86550492
2.30226099,0.86550492
2.30290099,0.86550492
2.30354099,0.68971831
2.30418099,0.68971831
2.30482099,0.68971831
2.30546099,0.68971831
2.30610099,0.68971831
2.30674099,0.68971831
2.30738099,0.51332134
2.30802099,0.51332134
2.30866099,0.51332134
2.30930099,0.33692434
2.30994099,0.33692434
2.31058099,0.33692434
2.31122099,0.33692434
2.31186099,0.33692434
2.31250099,0.33692434
2.31314099,0.16052736
2.31378099,0.16052736
2.31442099,0.16052736
2.31506099,0.16052736
2.31570099,-0.01525925
2.31634099,-0.01525925
2.31698099,0.16052736
2.31762099,0.16052736
2.31826099,-0.01525925
2.31890099,-0.01525925
2.31954099,-0.19104587
2.32018099,-0.19104587
2.32082099,-0.19104587
2.32146099,-0.19104587
2.32210099,-0.19104587
2.32274099,-0.19104587
2.32338099,-0.19104587
2.32402099,-0.19104587
2.32466099,-0.36744285
2.32530099,-0.36744285
2.32594099,-0.36744285
2.32658099,-0.36744285
2.32722099,-0.36744285
2.32786099,-0.36744285
2.32850099,-0.36744285
2.32914099,-0.36744285
2.32978099,-0.54383981
2.33042099,-0.36744285
2.33106099,-0.36744285
2.33170099,-0.36744285
2.33234099,-0.54383981
2.33298099,-0.36744285
2.33362099,-0.54383981
2.33426099,-0.54383981
2.33490099,-0.54383981
2.33554099,-0.54383981
2.33618099,-0.54383981
2.33682099,-0.54383981
2.33746099,-0.54383981
2.33810099,-0.54383981
2.33874099,-0.54383981
2.33938099,-0.54383981
2.34002099,-0.54383981
2.34066099,-0.72023684
2.34130099,-0.54383981
2.34194099,-0.54383981
2.34258099,-0.72023684
2.34322099,-0.72023684
2.34386099,-0.72023684
2.34450099,-0.72023684
2.34514099,-0.72023684
2.34578099,-0.72023684
2.34642099,-0.72023684
2.34706099,-0.54383981
2.34770099,-0.72023684
2.34834099,-0.72023684
2.34898099,-0.72023684
2.34962099,-0.72023684
2.35026099,-0.72023684
2.35090099,-0.72023684
2.35154099,-0.89602345
2.35218099,-0.72023684
2.35282099,-0.72023684
2.35346099,-0.72023684
2.35410099,-0.89602345
2.35474099,-0.89602345
2.35538099,-0.89602345
2.35602099,-0.89602345
2.35666099,-0.89602345
2.35730099,-0.89602345
2.35794099,-0.89602345
2.35858099,-0.89602345
2.35922099,-0.89602345
2.35986099,-0.89602345
2.36050099,-0.89602345
2.36114099,-0.89602345
2.36178099,-0.89602345
2.36242099,-1.07242048
2.36306099,-0.89602345
2.36370099,-0.89602345
2.36434099,-0.89602345
2.36498099,-1.07242048
2.36562099,-0.89602345
2.36626099,-1.07242048
2.36690099,-1.07242048
2.36754099,-1.07242048
2.36818099,-1.07242048
2.36882099,-1.07242048
2.36946099,-1.07242048
2.37010099,-1.24881744
2.37074099,-1.07242048
2.37138099,-1.24881744
2.37202099,-1.24881744
2.37266099,-1.07242048
2.37330099,-1.24881744
2.37394099,-1.24881744
2.37458099,-1.24881744
2.37522099,-1.24881744
2.37586099,-1.24881744
2.37650099,-1.24881744
2.37714099,-1.24881744
2.37778099,-1.24881744
2.37842099,-1.24881744
2.37906099,-1.42521441
2.37970099,-1.42521441
2.38034099,-1.24881744
2.38098099,-1.42521441
2.38162099,-1.42521441
2.38226099,-1.42521441
2.38290099,-1.42521441
2.38354099,-1.42521441
2.38418099,-1.42521441
2.38482099,-1.42521441
2.38546099,-1.42521441
2.38610099,-1.42521441
2.38674099,-1.42521441
2.38738099,-1.42521441
2.38802099,-1.42521441
2.38866099,-1.42521441
2.38930099,-1.42521441
2.38994099,-1.42521441
2.39058099,-1.42521441
2.39122099,-1.42521441
2.39186099,-1.42521441
2.39250099,-1.42521441
2.39314099,-1.42521441
2.39378099,-1.42521441
2.39442099,-1.42521441
2.39506099,-1.42521441
2.39570099,-1.24881744
2.39634099,-1.24881744
2.39698099,-1.24881744
2.39762099,-1.24881744
2.39826099,-1.24881744
2.39890099,-1.24881744
2.39954099,-1.24881744
2.40018099,-1.24881744
2.40082099,-1.24881744
2.40146099,-1.24881744
2.40210099,-1.24881744
2.40274099,-1.24881744
2.40338099,-1.07242048
2.40402099,-1.07242048
2.40466099,-1.07242048
2.40530099,-1.07242048
2.40594099,-1.07242048
2.40658099,-0.89602345
2.40722099,-1.07242048
2.40786099,-0.89602345
2.40850099,-0.89602345
2.40914099,-0.89602345
2.40978099,-0.89602345
2.41042099,-0.89602345
2.41106099,-0.89602345
2.41170099,-0.72023684
2.41234099,-0.72023684
2.41298099,-0.72023684
2.41362099,-0.54383981
2.41426099,-0.72023684
2.41490099,-0.54383981
2.41554099,-0.54383981
2.41618099,-0.54383981
2.41682099,-0.36744285
2.41746099,-0.36744285
2.41810099,-0.36744285
2.41874099,-0.36744285
2.41938099,-0.36744285
2.42002099,-0.19104587
2.42066099,-0.19104587
2.42130099,-0.19104587
2.42194099,-0.19104587
2.42258099,-0.19104587
2.42322099,-0.01525925
2.42386099,-0.19104587
2.42450099,-0.01525925
2.42514099,-0.01525925
2.42578099,0.16052736
2.42642099,0.16052736
2.42706099,0.16052736
2.42770099,0.16052736
2.42834099,0.16052736
2.42898099,0.16052736
2.42962099,0.33692434
2.43026099,0.33692434
2.43090099,0.33692434
2.43154099,0.33692434
2.43218099,0.33692434
2.43282099,0.33692434
2.43346099,0.33692434
2.43410099,0.33692434
2.43474099,0.51332134
2.43538099,0.51332134
2.43602099,0.51332134
2.43666099,0.51332134
2.43730099,0.51332134
2.43794099,0.51332134
2.43858099,0.51332134
2.43922099,0.68971831
2.43986099,0.51332134
2.44050099,0.68971831
2.44114099,0.68971831
2.44178099,0.68971831
2.44242099,0.68971831
2.44306099,0.68971831
2.44370099,0.68971831
2.44434099,0.68971831
2.44498099,0.86550492
2.44562099,0.68971831
2.44626099,0.68971831
2.44690099,0.68971831
2.44754099,0.86550492
2.44818099,0.86550492
2.44882099,0.86550492
2.44946099,0.86550492
2.45010099,0.86550492
2.45074099,0.86550492
2.45138099,0.86550492
2.45202099,0.86550492
2.45266099,0.86550492
2.45330099,0.86550492
2.45394099,0.86550492
2.45458099,0.86550492
2.45522099,0.86550492
2.45586099,0.86550492
2.45650099,0.86550492
2.45714099,0.86550492
2.45778099,0.86550492
2.45842099,0.86550492
2.45906099,0.86550492
2.45970099,0.86550492
2.46034099,0.86550492
2.46098099,0.86550492
2.46162099,0.86550492
2.46226098,1.04190195
2.46290098,0.86550492
2.46354098,0.86550492
2.46418098,0.86550492
2.46482098,0.86550492
2.46546098,1.04190195
2.46610098,1.04190195
2.46674098,0.86550492
2.46738098,0.86550492
2.46802098,1.04190195
2.46866098,1.04190195
2.46930098,1.04190195
2.46994098,0.86550492
2.47058098,1.04190195
2.47122098,1.04190195
2.47186098,1.04190195
2.47250098,1.04190195
2.47314098,1.04190195
2.47378098,1.04190195
2.47442098,1.04190195
2.47506098,1.04190195
2.47570098,1.04190195
2.47634098,0.86550492
2.47698098,1.04190195
2.47762098,1.04190195
2.47826098,1.04190195
2.47890098,1.04190195
2.47954098,1.04190195
2.48018098,1.04190195
2.48082098,1.04190195
2.48146098,1.04190195
2.48210098,1.04190195
2.48274098,1.04190195
2.48338098,1.21829891
2.48402098,1.04190195
2.48466098,1.21829891
2.48530098,1.04190195
2.48594098,1.04190195
2.48658098,1.21829891
2.48722098,1.04190195
2.48786098,1.21829891
2.48850098,1.21829891
2.48914098,1.21829891
2.48978098,1.21829891
2.49042098,1.21829891
2.49106098,1.21829891
2.49170098,1.21829891
2.49234098,1.21829891
2.49298098,1.21829891
2.49362098,1.21829891
2.49426098,1.21829891
2.49490098,1.21829891
2.49554098,1.21829891
2.49618098,1.21829891
2.49682098,1.21829891
2.49746098,1.21829891
2.49810098,1.21829891
2.49874098,1.21829891
2.49938098,1.21829891
2.50002098,1.21829891
2.50066098,1.21829891
2.50130098,1.21829891
2.50194098,1.21829891
2.50258098,1.21829891
2.50322098,1.21829891
2.50386098,1.21829891
2.50450098,1.21829891
2.50514098,1.21829891
2.50578098,1.21829891
2.50642098,1.04190195
2.50706098,1.21829891
2.50770098,1.21829891
2.50834098,1.04190195
2.50898098,1.04190195
2.50962098,1.04190195
2.51026098,1.04190195
2.51090098,1.04190195
2.51154098,1.04190195
2.51218098,1.04190195
2.51282098,0.86550492
2.51346098,1.04190195
2.51410098,0.86550492
2.51474098,0.86550492
2.51538098,1.04190195
2.51602098,0.86550492
2.51666098,0.86550492
2.51730098,0.86550492
2.51794098,0.86550492
2.51858098,0.86550492
2.51922098,0.86550492
2.51986098,0.68971831
2.52050098,0.68971831
2.52114098,0.68971831
2.52178098,0.68971831
2.52242098,0.68971831
2.52306098,0.51332134
2.52370098,0.51332134
2.52434098,0.51332134
2.52498098,0.51332134
2.52562098,0.33692434
2.52626098,0.33692434
2.52690098,0.33692434
2.52754098,0.33692434
2.52818098,0.33692434
2.52882098,0.33692434
2.52946098,0.33692434
2.53010098,0.33692434
2.53074098,0.16052736
2.53138098,0.16052736
2.53202098,0.16052736
2.53266098,0.16052736
2.53330098,0.16052736
2.53394098,-0.01525925
2.53458098,-0.01525925
2.53522098,-0.01525925
2.53586098,-0.19104587
2.53650098,-0.19104587
2.53714098,-0.19104587
2.53778098,-0.19104587
2.53842098,-0.19104587
2.53906098,-0.19104587
2.53970098,-0.36744285
2.54034098,-0.36744285
2.54098098,-0.36744285
2.54162098,-0.36744285
2.54226098,-0.36744285
2.54290098,-0.36744285
2.54354098,-0.36744285
2.54418098,-0.54383981
2.54482098,-0.54383981
2.54546098,-0.54383981
2.54610098,-0.54383981
2.54674098,-0.54383981
2.54738098,-0.54383981
2.54802098,-0.54383981
2.54866098,-0.72023684
2.54930098,-0.72023684
2.54994098,-0.72023684
2.55058098,-0.72023684
2.55122098,-0.72023684
2.55186098,-0.72023684
2.55250098,-0.72023684
2.55314098,-0.89602345
2.55378098,-0.72023684
2.55442098,-0.89602345
2.55506098,-0.89602345
2.55570098,-0.89602345
2.55634098,-0.89602345
2.55698098,-0.89602345
2.55762098,-0.89602345
2.55826098,-0.89602345
2.55890098,-0.89602345
2.55954098,-0.89602345
2.56018098,-0.89602345
2.56082098,-1.07242048
2.56146098,-0.89602345
2.56210098,-0.89602345
2.56274098,-1.07242048
2.56338098,-1.07242048
2.56402098,-1.07242048
2.56466098,-0.89602345
2.56530098,-1.07242048
2.56594098,-1.07242048
2.56658098,-1.07242048
2.56722098,-1.07242048
2.56786098,-1.07242048
2.56850098,-1.07242048
2.56914098,-1.07242048
2.56978098,-0.89602345
2.57042098,-1.07242048
2.57106098,-0.89602345
2.57170098,-1.07242048
2.57234098,-1.07242048
2.57298098,-1.07242048
2.57362098,-0.89602345
